39,周佳琪,109年立法委員選舉,首次申報,1081227,營利事業捐贈收入,鑫輝鋼鐵股份有限公司,23651291,500000.00,0.00,,金錢,高雄市岡山區****,,
254,葉壽山,109年立法委員選舉,首次申報,1081231,營利事業捐贈收入,鑫輝鋼鐵股份有限公司,23651291,500000.00,0.00,,金錢,高雄市岡山區****,07-6*****,
222,劉世芳,109年立法委員選舉,首次申報,1081021,營利事業捐贈收入,欣建工業股份有限公司,28042430,200000.00,0.00,,金錢,高雄市橋頭區****,,
78,李昆澤,109年立法委員選舉,首次申報,1080904,營利事業捐贈收入,欣建工業股份有限公司,28042430,200000.00,0.00,,金錢,高雄市橋頭區****,0920*****,
377,林岱樺,109年立法委員選舉,首次申報,1081028,營利事業捐贈收入,欣建工業股份有限公司,28042430,200000.00,0.00,,金錢,高雄市橋頭區****,07-6*****,
63,邱志偉,109年立法委員選舉,首次申報,1080807,營利事業捐贈收入,欣建工業股份有限公司,28042430,300000.00,0.00,,金錢,高雄市橋頭區****,0761*****,
38,邱議瑩,109年立法委員選舉,首次申報,1081016,營利事業捐贈收入,欣建工業股份有限公司,28042430,200000.00,0.00,,金錢,高雄市橋頭區****,0761*****,
10,陳美雅,109年立法委員選舉,首次申報,1080910,營利事業捐贈收入,欣建工業股份有限公司,28042430,300000.00,0.00,,金錢,高雄市橋頭區****,,
37,黃昭順,109年立法委員選舉,首次申報,1081016,營利事業捐贈收入,欣建工業股份有限公司,28042430,100000.00,0.00,,金錢,高雄市橋頭區****,0920*****,
16,黃柏霖,109年立法委員選舉,首次申報,1081016,營利事業捐贈收入,欣建工業股份有限公司,28042430,100000.00,0.00,,金錢,高雄市橋頭區****,,
