473,吳秉叡,109年立法委員選舉,首次申報,1081219,營利事業捐贈收入,新瓦股份有限公司,53220806,200000.00,0.00,,金錢,新北市板橋區****,2982*****,
201,張宏陸,109年立法委員選舉,首次申報,1081220,營利事業捐贈收入,新瓦股份有限公司,53220806,100000.00,0.00,,金錢,新北市新莊區****,02-2*****,
47,李旻蔚,109年立法委員選舉,首次申報,1081216,營利事業捐贈收入,新瓦股份有限公司,53220806,200000.00,0.00,,金錢,新北市新莊區****,,
116,林國春,109年立法委員選舉,首次申報,1081213,營利事業捐贈收入,新瓦股份有限公司,53220806,100000.00,0.00,,金錢,新北市新莊區****,2982*****,
73,呂玉玲,109年立法委員選舉,首次申報,1081230,營利事業捐贈收入,泛亞聚酯工業股份有限公司,12288529,300000.00,0.00,,金錢,桃園市平鎮區****,03-4*****,
297,蔣絜安,109年立法委員選舉,首次申報,1081231,營利事業捐贈收入,新隆化學股份有限公司,12465806,300000.00,0.00,,金錢,桃園市平鎮區****,,
45,吳思瑤,109年立法委員選舉,首次申報,1081015,營利事業捐贈收入,新工光電科技股份有限公司,70475893,300000.00,0.00,,金錢,臺北市內湖區****,02-2*****,
10,高嘉瑜,109年立法委員選舉,首次申報,1080924,營利事業捐贈收入,新堡科技股份有限公司,70397659,300000.00,0.00,,金錢,臺北市內湖區****,7719*****,
11,高嘉瑜,109年立法委員選舉,首次申報,1080924,營利事業捐贈收入,新工光電科技股份有限公司,70475893,200000.00,0.00,,金錢,臺北市內湖區****,2792*****,
33686,蔡英文,109年總統、副總統選舉,首次申報,1090107,營利事業捐贈收入,泛亞聚酯工業股份有限公司,12288529,100000.00,0.00,,金錢,台北市中山區****,3493*****,
