3893,侯友宜,107年直轄市市長選舉,首次申報,1071030,營利事業捐贈收入,領航投資開發股份有限公司,89664992,1000000.00,0.00,,金錢,新北市板橋區****,,
729,丁守中,107年直轄市市長選舉,首次申報,1070914,營利事業捐贈收入,台名保險經紀人股份有限公司,80287239,50000.00,0.00,,金錢,臺北市中正區****,,
15,葉元之,107年直轄市議員選舉,首次申報,1070719,營利事業捐贈收入,台灣領航資產投資股份有限公司,27923512,200000.00,0.00,,金錢,臺北市中正區****,,
20,黃健豪,107年直轄市議員選舉,首次申報,1070719,營利事業捐贈收入,台灣領航資產投資股份有限公司,27923512,300000.00,0.00,,金錢,臺北市中正區****,0223*****,
8,徐弘庭,107年直轄市議員選舉,首次申報,1070719,營利事業捐贈收入,台灣領航資產投資股份有限公司,27923512,500000.00,0.00,,金錢,臺北市中正區****,02-2*****,
135,徐弘庭,107年直轄市議員選舉,首次申報,1071122,營利事業捐贈收入,領航投資開發股份有限公司,89664992,300000.00,0.00,,金錢,新北市板橋區****,02-2*****,
27,李柏毅,107年直轄市議員選舉,首次申報,1070719,營利事業捐贈收入,台灣領航資產投資股份有限公司,27923512,300000.00,0.00,,金錢,臺北市中正區****,02-2*****,
64,游淑慧,107年直轄市議員選舉,首次申報,1070719,營利事業捐贈收入,台灣領航資產投資股份有限公司,27923512,200000.00,0.00,,金錢,臺北市中正區****,,
1,黃香菽,107年直轄市議員選舉,首次申報,1070719,營利事業捐贈收入,台灣領航資產投資股份有限公司,27923512,200000.00,0.00,,金錢,臺北市中正區****,,
5,許明財,107年縣(市)長選舉,首次申報,1070719,營利事業捐贈收入,台灣領航資產投資股份有限公司,27923512,300000.00,0.00,,金錢,臺北市中正區****,02-2*****,
