139,李永萍,109年立法委員選舉,首次申報,1081125,營利事業捐贈收入,裕鋐投資(股)公司,80331782,500000.00,0.00,,金錢,臺北市中山區****,02-2*****,
8,李翁月娥,109年立法委員選舉,首次申報,1081125,營利事業捐贈收入,常德投資股份有限公司,96970638,300000.00,0.00,,金錢,臺北市中山區****,02-2*****,
51,林國春,109年立法委員選舉,首次申報,1081112,營利事業捐贈收入,常鋐投資股份有限公司,80330926,1000000.00,0.00,,金錢,臺北市士林區****,02-2*****,
4,林德福,109年立法委員選舉,首次申報,1081115,營利事業捐贈收入,得鋐投資股份有限公司,80337097,1000000.00,0.00,,金錢,臺北市中山區****,2834*****,
15,林金結,109年立法委員選舉,首次申報,1081118,營利事業捐贈收入,新合投資股份有限公司,80355545,500000.00,0.00,,金錢,臺北市中山區****,02-2*****,
100,柯志恩,109年立法委員選舉,首次申報,1081120,營利事業捐贈收入,新合投資股份有限公司,80355545,500000.00,0.00,,金錢,臺北市中山區****,2834*****,
240,洪孟楷,109年立法委員選舉,首次申報,1081120,營利事業捐贈收入,常鋐投資股份有限公司,80330926,300000.00,0.00,,金錢,臺北市中山區****,02-2*****,
9,邱烽堯,109年立法委員選舉,首次申報,1081118,營利事業捐贈收入,承德投資股份有限公司,16096516,300000.00,0.00,,金錢,臺北市中山區****,,
30,黃志雄,109年立法委員選舉,首次申報,1081114,營利事業捐贈收入,新合投資股份有限公司,80355545,500000.00,0.00,,金錢,臺北市中山區****,2834*****,
63,林為洲,109年立法委員選舉,首次申報,1081225,營利事業捐贈收入,裕鋐投資股份有限公司,80331782,500000.00,0.00,,金錢,臺北市中山區****,02-2*****,
84,賴士葆,109年立法委員選舉,首次申報,1081125,營利事業捐贈收入,常鋐投資股份有限公司,80330926,500000.00,0.00,,金錢,臺北市中山區****,,
85,賴士葆,109年立法委員選舉,首次申報,1081125,營利事業捐贈收入,常德投資股份有限公司,96970638,500000.00,0.00,,金錢,臺北市中山區****,,
